treated,age,education,black,hispanic,married,nodegree,re75,re78,group,re74
0,54,12,0,0,1,0,25064.516,0,Nonexp control,15674.134
0,54,12,1,0,0,0,25064.516,20688.172,Nonexp control,15674.134
0,37,16,0,0,0,0,26854.84,29258.986,Nonexp control,15674.134
0,32,13,0,0,1,0,30435.484,22018.127,Nonexp control,15674.134
0,29,12,0,0,1,0,17487.871,10196.313,Nonexp control,15678.053
0,22,13,0,0,1,0,15826.452,35465.438,Nonexp control,15870.061
0,23,12,1,0,1,0,30435.484,27781.26,Nonexp control,15870.061
0,36,12,0,0,1,0,12727.403,17444.563,Nonexp control,15873.98
0,21,13,0,0,1,0,21483.871,14777.266,Nonexp control,15960.187
0,21,12,0,0,1,0,16291.935,14481.72,Nonexp control,15987.617
0,26,12,1,0,1,0,17903.227,19505.99,Nonexp control,15987.617
0,28,12,1,0,1,0,19693.549,13299.539,Nonexp control,15987.617
0,43,12,0,0,1,0,14322.581,14777.266,Nonexp control,15989.576
0,27,12,1,0,1,0,16112.903,20460.602,Nonexp control,16011.128
0,36,17,0,0,0,0,30793.549,29584.086,Nonexp control,16015.047
0,23,12,0,0,1,0,4833.8711,25564.67,Nonexp control,16065.988
0,31,12,0,0,1,0,15038.71,17732.719,Nonexp control,16065.988
0,25,14,0,0,1,0,15217.742,18471.582,Nonexp control,16065.988
0,35,12,1,0,1,0,16086.048,19210.445,Nonexp control,16065.988
0,23,16,0,0,1,0,16829.031,20688.172,Nonexp control,16065.988
0,21,12,0,0,1,0,20588.711,28815.668,Nonexp control,16065.988
0,22,12,0,0,0,0,9846.7744,2955.4531,Nonexp control,16230.566
0,36,12,1,0,1,0,21304.84,22165.898,Nonexp control,16261.914
0,21,12,0,0,1,0,18529.84,11969.585,Nonexp control,16306.978
0,28,12,0,0,1,0,13298.516,0,Nonexp control,16393.186
0,24,12,0,1,1,0,8951.6133,21870.354,Nonexp control,16457.842
0,30,12,0,0,0,0,14680.645,15146.697,Nonexp control,16457.842
0,44,12,0,0,1,0,16112.903,17289.4,Nonexp control,16457.842
0,30,12,0,0,1,0,16650,19949.309,Nonexp control,16457.842
0,34,12,0,0,1,0,16829.031,20688.172,Nonexp control,16457.842
0,26,16,0,0,1,0,21483.871,40637.48,Nonexp control,16457.842
0,23,16,0,0,1,0,21483.871,18471.582,Nonexp control,16457.842
0,20,12,0,0,0,0,19604.031,19653.764,Nonexp control,16497.025
0,26,13,0,0,0,0,3580.6453,8866.3594,Nonexp control,16653.768
0,21,12,1,0,1,0,9846.7744,7388.6328,Nonexp control,16653.768
0,25,12,0,0,1,0,12181.355,17732.719,Nonexp control,16653.768
0,23,15,0,0,1,0,13427.419,16993.855,Nonexp control,16653.768
0,25,12,1,0,0,0,14859.677,22904.762,Nonexp control,16653.768
0,28,16,0,0,1,0,15396.774,17437.174,Nonexp control,16653.768
0,38,14,0,0,1,0,16112.903,19505.99,Nonexp control,16653.768
0,29,17,0,0,1,0,16112.903,17732.719,Nonexp control,16653.768
0,24,17,0,0,1,0,16650,20688.172,Nonexp control,16653.768
0,25,16,1,0,1,0,17008.064,21870.354,Nonexp control,16653.768
0,55,12,0,0,1,0,17545.16,16254.992,Nonexp control,16653.768
0,30,14,0,0,1,0,17545.16,0,Nonexp control,16653.768
0,21,12,0,0,0,0,17903.227,19210.445,Nonexp control,16653.768
0,26,12,0,0,1,0,17903.227,17732.719,Nonexp control,16653.768
0,34,12,0,0,1,0,19532.42,16254.992,Nonexp control,16653.768
0,22,12,0,0,1,0,19693.549,26007.988,Nonexp control,16653.768
0,22,16,0,0,0,0,22737.098,37682.027,Nonexp control,16653.768
0,27,15,0,0,0,0,23274.193,23643.625,Nonexp control,16653.768
0,26,12,0,0,0,0,23274.193,2955.4531,Nonexp control,16653.768
0,26,16,0,0,1,0,24706.451,29554.531,Nonexp control,16653.768
0,24,14,1,0,1,0,28466.129,40637.48,Nonexp control,16653.768
0,26,14,1,0,0,0,21483.871,28815.668,Nonexp control,16667.482
0,23,12,1,0,1,0,10491.29,7565.96,Nonexp control,16708.627
0,28,14,0,0,0,0,12174.194,1921.0446,Nonexp control,16849.695
0,21,12,0,0,1,0,15396.774,0,Nonexp control,16849.695
0,30,12,0,0,1,0,17366.129,18978.441,Nonexp control,16849.695
0,24,12,0,0,1,0,18619.355,25121.352,Nonexp control,16849.695
0,51,12,0,0,1,0,19693.549,17732.719,Nonexp control,16849.695
0,21,14,0,0,0,0,19693.549,35465.438,Nonexp control,16849.695
0,22,14,1,0,1,0,21125.807,24086.943,Nonexp control,16849.695
0,24,12,0,0,1,0,9311.4678,23080.611,Nonexp control,16884.961
0,23,15,0,0,1,0,20844.727,25514.428,Nonexp control,16955.494
0,26,14,0,0,1,0,25064.516,38716.438,Nonexp control,17045.621
0,45,12,0,0,1,0,16381.452,18176.037,Nonexp control,17104.398
0,46,13,0,0,1,0,15754.839,14777.266,Nonexp control,17241.549
0,29,12,0,0,1,0,19686.387,33544.395,Nonexp control,17241.549
0,26,14,0,0,1,0,20588.711,24530.262,Nonexp control,17241.549
0,27,16,0,0,1,0,24885.484,22165.898,Nonexp control,17241.549
0,26,14,0,0,1,0,7161.2905,14771.355,Nonexp control,17437.475
0,20,15,0,0,1,0,8056.4517,18471.582,Nonexp control,17437.475
0,23,12,0,0,1,0,12532.258,21427.035,Nonexp control,17437.475
0,30,16,0,0,1,0,17867.42,15516.129,Nonexp control,17437.475
0,24,12,0,0,1,0,22379.031,16254.992,Nonexp control,17437.475
0,23,12,0,0,1,0,0,23643.625,Nonexp control,17633.4
0,34,12,0,0,1,0,0,0,Nonexp control,17633.4
0,24,12,0,1,1,0,4848.1934,22165.898,Nonexp control,17633.4
0,43,12,1,0,1,0,10741.935,21858.531,Nonexp control,17633.4
0,28,14,1,0,1,0,12532.258,16254.992,Nonexp control,17633.4
0,20,12,0,0,1,0,15217.742,28815.668,Nonexp control,17633.4
0,23,12,1,0,1,0,15217.742,15516.129,Nonexp control,17633.4
0,27,14,1,0,1,0,16112.903,26599.078,Nonexp control,17633.4
0,53,12,0,0,1,0,16112.903,19210.445,Nonexp control,17633.4
0,28,16,0,0,1,0,16112.903,22165.898,Nonexp control,17633.4
0,26,12,0,0,1,0,16112.903,25121.352,Nonexp control,17633.4
0,25,15,0,0,1,0,16112.903,18619.355,Nonexp control,17633.4
0,29,14,0,0,1,0,17187.098,19699.572,Nonexp control,17633.4
0,26,12,1,0,1,0,17416.258,23643.625,Nonexp control,17633.4
0,55,16,0,0,1,0,17903.227,22165.898,Nonexp control,17633.4
0,22,12,0,1,1,0,17903.227,14777.266,Nonexp control,17633.4
0,33,12,0,0,1,0,17903.227,15811.674,Nonexp control,17633.4
0,34,14,0,1,1,0,17903.227,8866.3594,Nonexp control,17633.4
0,24,12,0,0,1,0,18440.322,19949.309,Nonexp control,17633.4
0,24,12,0,0,1,0,18750.049,32509.984,Nonexp control,17633.4
0,26,12,1,0,1,0,18798.387,18471.582,Nonexp control,17633.4
0,45,12,0,0,1,0,18798.387,19949.309,Nonexp control,17633.4
0,22,12,0,0,1,0,19693.549,23643.625,Nonexp control,17633.4
0,55,14,0,0,1,0,19693.549,2068.8171,Nonexp control,17633.4
0,24,12,0,0,1,0,19693.549,11526.267,Nonexp control,17633.4
0,23,12,0,0,1,0,21546.531,4433.1797,Nonexp control,17633.4
0,24,13,1,0,0,0,25064.516,22165.898,Nonexp control,17633.4
0,31,13,0,0,1,0,25064.516,23643.625,Nonexp control,17633.4
0,43,12,0,0,1,0,26854.84,28076.805,Nonexp control,17633.4
0,43,12,0,0,1,0,26854.84,28076.805,Nonexp control,17633.4
0,23,12,1,0,1,0,14322.581,12294.685,Nonexp control,17672.588
0,22,12,0,0,1,0,12532.258,20688.172,Nonexp control,17703.936
0,30,12,1,0,1,0,17366.129,19210.445,Nonexp control,17760.754
0,28,12,0,0,0,0,5012.9033,16240.215,Nonexp control,17829.328
0,28,12,0,0,1,0,11100,20688.172,Nonexp control,17829.328
0,21,12,0,0,0,0,12945.823,26599.078,Nonexp control,17829.328
0,28,13,0,0,1,0,15396.774,22452.578,Nonexp control,17876.35
0,25,14,0,0,1,0,14322.581,9974.6543,Nonexp control,17939.047
0,54,12,0,0,1,0,18798.387,23643.625,Nonexp control,18025.256
0,26,16,0,0,1,0,19872.58,20983.717,Nonexp control,18025.256
0,26,16,0,0,1,0,23274.193,28076.805,Nonexp control,18025.256
0,49,13,0,0,1,0,17903.227,17732.719,Nonexp control,18221.182
0,21,13,1,0,0,0,21125.807,21870.354,Nonexp control,18221.182
0,26,16,0,0,1,0,22379.031,18471.582,Nonexp control,18221.182
0,30,12,1,0,1,0,25422.58,22165.898,Nonexp control,18338.736
0,21,13,0,0,1,0,8951.6133,27337.941,Nonexp control,18417.107
0,33,12,0,0,1,0,12890.323,20688.172,Nonexp control,18417.107
0,33,12,0,0,1,0,14412.097,20688.172,Nonexp control,18417.107
0,40,12,0,0,1,0,17545.16,17289.4,Nonexp control,18417.107
0,27,16,0,0,1,0,18798.387,25860.215,Nonexp control,18417.107
0,21,12,0,0,1,0,19693.549,28224.578,Nonexp control,18417.107
0,31,12,0,0,1,0,14814.919,16254.992,Nonexp control,18593.441
0,27,14,1,0,1,0,0,13299.539,Nonexp control,18613.035
0,47,17,0,0,1,0,10025.806,35465.438,Nonexp control,18613.035
0,32,12,1,0,1,0,16112.903,17732.719,Nonexp control,18613.035
0,28,12,1,0,0,0,17008.064,19949.309,Nonexp control,18613.035
0,35,14,0,0,1,0,19693.549,22424.502,Nonexp control,18613.035
0,26,14,0,0,1,0,19693.549,28076.805,Nonexp control,18613.035
0,37,12,0,0,1,0,21483.871,23052.535,Nonexp control,18613.035
0,23,12,0,0,0,0,23274.193,32953.305,Nonexp control,18613.035
0,44,12,1,0,1,0,23632.258,19210.445,Nonexp control,18613.035
0,44,12,1,0,1,0,23632.258,19210.445,Nonexp control,18613.035
0,36,12,1,0,1,0,25064.516,33692.164,Nonexp control,18613.035
0,26,12,0,0,1,0,18261.289,24973.578,Nonexp control,18677.689
0,23,14,0,0,1,0,21662.902,28076.805,Nonexp control,18722.754
0,32,13,1,0,1,0,14143.548,26599.078,Nonexp control,18808.961
0,33,12,0,0,0,0,16028.758,17502.193,Nonexp control,18808.961
0,37,12,1,0,1,0,16112.903,32509.984,Nonexp control,18808.961
0,27,12,0,0,1,0,17187.098,19505.99,Nonexp control,18808.961
0,43,12,0,0,1,0,17903.227,26155.76,Nonexp control,18808.961
0,27,16,0,0,1,0,17903.227,18471.582,Nonexp control,18808.961
0,24,12,0,0,1,0,17903.227,18323.811,Nonexp control,18808.961
0,24,12,0,0,1,0,18798.387,23052.535,Nonexp control,18808.961
0,34,12,1,0,0,0,30435.484,12560.676,Nonexp control,18848.146
0,42,12,0,0,1,0,17008.064,19210.445,Nonexp control,18879.494
0,24,13,1,0,1,0,16112.903,12560.676,Nonexp control,18881.453
0,27,12,0,0,1,0,11995.161,22165.898,Nonexp control,18924.559
0,23,12,1,0,1,0,13427.419,13299.539,Nonexp control,19004.889
0,26,16,0,0,1,0,16112.903,26599.078,Nonexp control,19004.889
0,27,12,1,0,1,0,19693.549,19210.445,Nonexp control,19004.889
0,37,12,1,0,1,0,25959.678,25860.215,Nonexp control,19004.889
0,37,12,0,0,1,0,20893.064,16993.855,Nonexp control,19016.645
0,26,12,0,1,1,0,0,13299.539,Nonexp control,19055.828
0,23,12,0,0,1,0,20683.598,16993.855,Nonexp control,19096.975
0,26,13,0,0,1,0,14680.645,18471.582,Nonexp control,19200.814
0,27,16,0,0,1,0,17688.387,0,Nonexp control,19200.814
0,27,12,0,0,0,0,19514.516,23643.625,Nonexp control,19200.814
0,29,14,0,0,1,0,21483.871,23052.535,Nonexp control,19200.814
0,25,16,0,0,1,0,22558.064,33396.621,Nonexp control,19200.814
0,26,12,0,0,1,0,13024.597,24627.791,Nonexp control,19263.512
0,22,14,0,0,1,0,17616.773,17289.4,Nonexp control,19279.186
0,28,12,0,0,1,0,0,29554.531,Nonexp control,19298.777
0,46,12,0,0,1,0,19201.211,20431.049,Nonexp control,19394.781
0,33,17,0,0,0,0,0,1539.7911,Nonexp control,19396.74
0,23,12,0,0,1,0,12532.258,25121.352,Nonexp control,19396.74
0,23,12,0,0,1,0,12532.258,0,Nonexp control,19396.74
0,23,13,0,0,1,0,17903.227,31032.258,Nonexp control,19396.74
0,26,16,0,0,1,0,25780.645,25564.67,Nonexp control,19396.74
0,24,16,1,0,0,0,15217.742,23643.625,Nonexp control,19494.705
0,37,12,1,0,1,0,12030.968,14777.266,Nonexp control,19586.789
0,50,16,0,0,0,0,0,23643.625,Nonexp control,19592.668
0,26,13,0,0,1,0,0,23643.625,Nonexp control,19592.668
0,21,12,1,0,0,0,716.12903,22165.898,Nonexp control,19592.668
0,25,12,1,0,1,0,5370.9678,24642.568,Nonexp control,19592.668
0,24,13,1,0,1,0,11637.097,18442.027,Nonexp control,19592.668
0,24,12,1,0,0,0,11995.161,19210.445,Nonexp control,19592.668
0,32,14,1,0,1,0,12335.323,14777.266,Nonexp control,19592.668
0,27,16,0,0,1,0,12532.258,17720.896,Nonexp control,19592.668
0,21,12,0,1,1,0,12532.258,17732.719,Nonexp control,19592.668
0,24,16,0,0,1,0,12890.323,31032.258,Nonexp control,19592.668
0,45,14,0,0,1,0,13606.452,17732.719,Nonexp control,19592.668
0,38,12,0,0,1,0,13964.516,16286.025,Nonexp control,19592.668
0,27,15,0,0,1,0,14859.677,23643.625,Nonexp control,19592.668
0,20,12,1,0,1,0,16709.08,12708.449,Nonexp control,19592.668
0,23,12,1,0,1,0,17008.064,22165.898,Nonexp control,19592.668
0,33,12,0,0,1,0,17008.064,25014.955,Nonexp control,19592.668
0,24,13,0,0,1,0,17187.098,22313.672,Nonexp control,19592.668
0,44,12,0,0,1,0,17187.098,15368.356,Nonexp control,19592.668
0,34,12,1,0,1,0,17366.129,19210.445,Nonexp control,19592.668
0,23,12,1,0,1,0,17366.129,14777.266,Nonexp control,19592.668
0,27,12,1,0,1,0,17724.193,25121.352,Nonexp control,19592.668
0,25,16,0,0,1,0,17903.227,25712.441,Nonexp control,19592.668
0,22,12,0,0,1,0,17903.227,23643.625,Nonexp control,19592.668
0,24,16,0,0,0,0,17903.227,16993.855,Nonexp control,19592.668
0,23,12,0,0,1,0,17903.227,16254.992,Nonexp control,19592.668
0,31,16,0,0,1,0,17903.227,17732.719,Nonexp control,19592.668
0,23,12,1,0,1,0,17903.227,26599.078,Nonexp control,19592.668
0,27,12,0,0,1,0,18082.258,32657.758,Nonexp control,19592.668
0,20,12,1,0,1,0,18619.355,23643.625,Nonexp control,19592.668
0,20,12,0,0,1,0,18798.387,17732.719,Nonexp control,19592.668
0,52,15,0,0,1,0,18798.387,17437.174,Nonexp control,19592.668
0,33,16,0,0,1,0,19335.484,26599.078,Nonexp control,19592.668
0,40,12,0,0,1,0,19335.484,21279.264,Nonexp control,19592.668
0,31,12,1,0,1,0,19466.178,20259.631,Nonexp control,19592.668
0,35,12,0,0,1,0,19693.549,22535.33,Nonexp control,19592.668
0,33,12,0,0,0,0,19693.549,13299.539,Nonexp control,19592.668
0,22,12,0,0,1,0,19693.549,17732.719,Nonexp control,19592.668
0,29,16,1,0,1,0,20588.711,42854.07,Nonexp control,19592.668
0,26,12,0,0,1,0,21125.807,21982.66,Nonexp control,19592.668
0,23,12,0,0,1,0,21215.322,24884.916,Nonexp control,19592.668
0,30,12,0,0,1,0,21483.871,23348.08,Nonexp control,19592.668
0,43,12,0,0,1,0,21483.871,22165.898,Nonexp control,19592.668
0,43,12,0,0,1,0,21483.871,22165.898,Nonexp control,19592.668
0,31,12,0,0,1,0,21483.871,25121.352,Nonexp control,19592.668
0,23,12,0,0,1,0,21483.871,20688.172,Nonexp control,19592.668
0,23,13,0,0,1,0,21483.871,21279.264,Nonexp control,19592.668
0,28,16,0,0,1,0,21483.871,32509.984,Nonexp control,19592.668
0,30,12,0,0,1,0,21483.871,29554.531,Nonexp control,19592.668
0,53,12,1,0,1,0,21483.871,23643.625,Nonexp control,19592.668
0,32,12,0,0,1,0,21483.871,29554.531,Nonexp control,19592.668
0,43,12,0,0,1,0,21739.887,29338.783,Nonexp control,19592.668
0,43,12,0,0,1,0,21739.887,29338.783,Nonexp control,19592.668
0,37,17,0,0,0,0,23005.645,22165.898,Nonexp control,19592.668
0,23,12,1,0,1,0,23274.193,21427.035,Nonexp control,19592.668
0,28,12,1,0,1,0,24169.355,25860.215,Nonexp control,19592.668
0,27,14,1,0,0,0,25064.516,28815.668,Nonexp control,19592.668
0,46,12,0,0,0,0,25064.516,29554.531,Nonexp control,19592.668
0,30,12,1,0,1,0,26854.84,25897.158,Nonexp control,19592.668
0,35,17,0,0,1,0,44758.066,36943.164,Nonexp control,19592.668
0,26,15,0,0,1,0,19335.484,23643.625,Nonexp control,19596.588
0,25,12,0,0,1,0,8736.7744,23643.625,Nonexp control,19641.65
0,24,12,0,0,1,0,6624.1934,25121.352,Nonexp control,19706.305
0,22,14,0,0,1,0,20141.129,22284.117,Nonexp control,19727.857
0,27,13,0,0,1,0,20051.613,36943.164,Nonexp control,19735.695
0,36,12,1,0,1,0,25064.516,23643.625,Nonexp control,19749.408
0,35,13,0,0,1,0,21269.031,14777.266,Nonexp control,19788.596
0,34,12,1,0,1,0,23274.193,31032.258,Nonexp control,19788.596
0,28,14,0,0,1,0,12532.258,31032.258,Nonexp control,19984.521
0,18,12,0,0,1,0,23274.193,26599.078,Nonexp control,19984.521
0,21,12,0,0,1,0,21215.322,56892.473,Nonexp control,20068.77
0,28,16,1,0,1,0,19335.484,21279.264,Nonexp control,20082.484
0,24,14,0,0,1,0,0,0,Nonexp control,20141.264
0,30,12,0,0,1,0,15754.839,33987.711,Nonexp control,20180.447
0,42,12,0,0,1,0,17455.645,0,Nonexp control,20180.447
0,24,12,0,0,1,0,19693.549,29554.531,Nonexp control,20180.447
0,40,12,0,0,1,0,19693.549,17732.719,Nonexp control,20180.447
0,25,17,0,0,1,0,21036.289,22904.762,Nonexp control,20180.447
0,27,17,0,0,1,0,21578.758,28520.123,Nonexp control,20180.447
0,24,16,0,0,1,0,17903.227,42854.07,Nonexp control,20200.041
0,25,16,1,0,0,0,19335.484,23052.535,Nonexp control,20233.348
0,53,16,0,0,1,0,20112.484,19930.098,Nonexp control,20343.066
0,28,12,0,0,1,0,17903.227,32509.984,Nonexp control,20376.375
0,20,12,0,0,1,0,18655.16,16993.855,Nonexp control,20376.375
0,26,12,0,0,1,0,20946.773,22165.898,Nonexp control,20376.375
0,33,12,0,0,1,0,21483.871,20688.172,Nonexp control,20503.727
0,24,14,0,0,0,0,11637.097,12412.903,Nonexp control,20572.301
0,38,12,1,0,0,0,14322.581,16254.992,Nonexp control,20572.301
0,27,12,0,0,1,0,17545.16,24530.262,Nonexp control,20572.301
0,27,16,0,0,1,0,18619.355,88663.594,Nonexp control,20572.301
0,31,13,0,0,1,0,18798.387,29554.531,Nonexp control,20572.301
0,26,15,0,0,1,0,18798.387,23643.625,Nonexp control,20572.301
0,28,16,0,0,1,0,18798.387,22165.898,Nonexp control,20572.301
0,26,17,0,0,1,0,18977.42,35465.438,Nonexp control,20572.301
0,52,12,0,0,1,0,18977.42,20688.172,Nonexp control,20572.301
0,25,12,0,0,1,0,20588.711,22461.443,Nonexp control,20572.301
0,24,12,0,0,1,0,20767.742,22165.898,Nonexp control,20572.301
0,41,12,0,0,1,0,21483.871,25310.502,Nonexp control,20572.301
0,40,12,0,0,1,0,24772.693,32586.826,Nonexp control,20572.301
0,40,12,0,0,1,0,24772.693,32586.826,Nonexp control,20572.301
0,32,13,0,0,1,0,25064.516,7388.6328,Nonexp control,20572.301
0,24,12,1,0,1,0,25959.678,31032.258,Nonexp control,20572.301
0,46,12,1,0,1,0,32225.807,7882.1934,Nonexp control,20572.301
0,31,13,0,0,1,0,33658.066,31032.258,Nonexp control,20572.301
0,25,15,0,0,0,0,21483.871,39011.98,Nonexp control,20738.84
0,29,12,0,0,1,0,0,44331.797,Nonexp control,20768.229
0,25,14,0,0,0,0,14322.581,17437.174,Nonexp control,20768.229
0,42,16,0,0,1,0,19693.549,22165.898,Nonexp control,20768.229
0,24,12,0,0,1,0,23274.193,27485.715,Nonexp control,20768.229
0,25,14,1,0,1,0,23274.193,26303.533,Nonexp control,20768.229
0,44,12,0,0,1,0,12174.194,20963.029,Nonexp control,20895.58
0,27,12,0,0,0,0,18440.322,23348.08,Nonexp control,20964.154
0,28,14,0,0,1,0,20588.711,28446.236,Nonexp control,20964.154
0,33,16,0,0,1,0,21483.871,22018.127,Nonexp control,20964.154
0,25,16,0,0,1,0,24706.451,26229.646,Nonexp control,20964.154
0,26,12,1,0,1,0,22379.031,25121.352,Nonexp control,21116.979
0,39,12,0,0,1,0,20366.711,15049.167,Nonexp control,21138.529
0,31,14,0,0,1,0,20141.129,19653.764,Nonexp control,21140.488
0,31,14,0,0,1,0,20141.129,19653.764,Nonexp control,21140.488
0,23,13,1,0,1,0,17903.227,23643.625,Nonexp control,21160.08
0,42,12,0,0,1,0,21483.871,12232.621,Nonexp control,21160.08
0,36,14,0,0,1,0,23460.387,0,Nonexp control,21160.08
0,26,12,0,0,1,0,24169.355,21279.264,Nonexp control,21160.08
0,46,17,0,0,0,0,24094.16,24787.387,Nonexp control,21258.045
0,31,12,0,0,1,0,15038.71,35465.438,Nonexp control,21356.008
0,27,12,1,0,1,0,20588.711,21722.58,Nonexp control,21356.008
0,25,12,0,1,1,0,26586.289,25558.76,Nonexp control,21512.748
0,42,16,0,0,1,0,0,41376.344,Nonexp control,21551.936
0,28,12,0,0,1,0,8366.1777,0,Nonexp control,21551.936
0,28,12,0,0,1,0,10562.903,21722.58,Nonexp control,21551.936
0,27,13,0,0,1,0,14322.581,16254.992,Nonexp control,21551.936
0,35,12,1,0,1,0,14322.581,15638.78,Nonexp control,21551.936
0,35,12,1,0,1,0,14322.581,15638.78,Nonexp control,21551.936
0,26,12,0,0,1,0,15217.742,26599.078,Nonexp control,21551.936
0,19,12,0,0,1,0,15754.839,19210.445,Nonexp control,21551.936
0,29,12,0,0,1,0,17008.064,20688.172,Nonexp control,21551.936
0,34,12,1,0,1,0,17903.227,25121.352,Nonexp control,21551.936
0,28,16,0,0,1,0,18619.355,44331.797,Nonexp control,21551.936
0,31,16,0,0,1,0,18798.387,23348.08,Nonexp control,21551.936
0,37,15,1,0,0,0,19210.16,17732.719,Nonexp control,21551.936
0,40,12,0,0,1,0,19693.549,31032.258,Nonexp control,21551.936
0,37,12,0,0,1,0,19693.549,44331.797,Nonexp control,21551.936
0,48,12,0,0,1,0,20230.645,0,Nonexp control,21551.936
0,43,12,0,0,1,0,20588.711,19210.445,Nonexp control,21551.936
0,26,16,0,0,1,0,20588.711,28815.668,Nonexp control,21551.936
0,29,12,0,0,1,0,20588.711,19949.309,Nonexp control,21551.936
0,27,12,0,0,1,0,21120.436,23052.535,Nonexp control,21551.936
0,22,14,0,0,1,0,21483.871,23200.307,Nonexp control,21551.936
0,23,12,0,0,1,0,21483.871,26599.078,Nonexp control,21551.936
0,21,12,0,0,1,0,21483.871,12534.077,Nonexp control,21551.936
0,36,12,0,0,1,0,21483.871,23643.625,Nonexp control,21551.936
0,26,16,0,0,1,0,21483.871,29492.467,Nonexp control,21551.936
0,33,12,0,0,1,0,21483.871,21427.035,Nonexp control,21551.936
0,37,12,0,0,1,0,22379.031,24382.488,Nonexp control,21551.936
0,29,16,0,0,0,0,22737.098,33248.848,Nonexp control,21551.936
0,25,14,0,0,1,0,22916.129,31505.131,Nonexp control,21551.936
0,27,16,0,0,1,0,23274.193,27633.486,Nonexp control,21551.936
0,41,17,0,0,1,0,23274.193,22904.762,Nonexp control,21551.936
0,29,16,0,0,1,0,23274.193,23643.625,Nonexp control,21551.936
0,34,14,0,0,1,0,23274.193,22165.898,Nonexp control,21551.936
0,45,12,0,0,1,0,23632.258,26633.066,Nonexp control,21551.936
0,41,12,1,0,1,0,24885.484,21427.035,Nonexp control,21551.936
0,35,13,1,0,1,0,25959.678,26423.229,Nonexp control,21551.936
0,23,12,0,0,1,0,25959.678,58665.746,Nonexp control,21551.936
0,43,17,0,0,0,0,25959.678,36943.164,Nonexp control,21551.936
0,21,12,0,0,1,0,26138.711,38420.891,Nonexp control,21551.936
0,22,12,0,0,1,0,26765.322,35465.438,Nonexp control,21551.936
0,25,17,0,0,1,0,31151.613,53937.02,Nonexp control,21551.936
0,23,16,0,0,1,0,35806.453,44331.797,Nonexp control,21551.936
0,28,14,0,0,1,0,26854.84,22165.898,Nonexp control,21649.898
0,44,13,0,0,1,0,21918.92,22165.898,Nonexp control,21679.287
0,23,12,0,0,0,0,11413.306,2216.5898,Nonexp control,21747.861
0,39,14,0,0,1,0,21841.936,18619.355,Nonexp control,21747.861
0,23,12,0,0,1,0,21483.871,25121.352,Nonexp control,21865.418
0,24,14,1,0,1,0,26353.549,18767.127,Nonexp control,21869.336
0,24,13,0,1,1,0,24742.258,35317.664,Nonexp control,21922.236
0,51,12,0,0,1,0,19156.451,24382.488,Nonexp control,21943.787
0,34,12,0,0,1,0,20409.678,21131.49,Nonexp control,21943.787
0,27,12,0,0,1,0,20588.711,18323.811,Nonexp control,21943.787
0,29,17,0,0,1,0,21752.42,22165.898,Nonexp control,21943.787
0,26,14,1,0,1,0,25959.678,36943.164,Nonexp control,21943.787
0,26,13,0,1,1,0,5671.7417,25860.215,Nonexp control,21953.586
0,23,14,0,0,0,0,18798.387,41376.344,Nonexp control,22139.715
0,46,12,0,0,1,0,22622.516,23643.625,Nonexp control,22139.715
0,27,12,0,0,0,0,25422.58,61768.973,Nonexp control,22139.715
0,30,17,1,0,1,0,27929.031,33248.848,Nonexp control,22139.715
0,25,12,1,0,1,0,33300,29554.531,Nonexp control,22139.715
0,27,14,0,0,1,0,23306.42,26599.078,Nonexp control,22218.086
0,27,17,0,0,1,0,22379.031,14777.266,Nonexp control,22237.678
0,50,12,0,0,1,0,27544.113,26876.891,Nonexp control,22306.254
0,50,12,0,0,1,0,27544.113,26876.891,Nonexp control,22306.254
0,50,12,0,0,1,0,27544.113,26876.891,Nonexp control,22306.254
0,48,12,0,0,1,0,23881.113,25399.164,Nonexp control,22321.928
0,24,16,0,0,1,0,22880.322,29037.326,Nonexp control,22335.643
0,25,12,0,1,1,0,24169.355,31032.258,Nonexp control,22335.643
0,37,12,0,0,1,0,16385.031,23269.76,Nonexp control,22441.441
0,37,12,0,0,1,0,16385.031,23269.76,Nonexp control,22441.441
0,29,12,1,0,1,0,18619.355,23643.625,Nonexp control,22531.568
0,27,15,0,0,1,0,20588.711,35465.438,Nonexp control,22531.568
0,41,12,0,1,1,0,20946.773,22165.898,Nonexp control,22531.568
0,29,12,0,0,1,0,21483.871,22165.898,Nonexp control,22531.568
0,27,16,0,0,1,0,21483.871,23643.625,Nonexp control,22531.568
0,44,12,0,0,1,0,22379.031,23643.625,Nonexp control,22531.568
0,26,13,0,0,1,0,22379.031,37238.711,Nonexp control,22531.568
0,34,12,0,0,1,0,22379.031,26599.078,Nonexp control,22531.568
0,20,12,0,0,1,0,23274.193,24382.488,Nonexp control,22531.568
0,43,14,0,0,1,0,23274.193,28520.123,Nonexp control,22531.568
0,47,12,0,1,1,0,25028.711,25564.67,Nonexp control,22531.568
0,31,12,0,0,1,0,25064.516,29554.531,Nonexp control,22531.568
0,33,12,0,0,1,0,26496.773,24973.578,Nonexp control,22531.568
0,24,12,1,0,0,0,26854.84,29554.531,Nonexp control,22531.568
0,27,16,0,0,0,0,30435.484,42854.07,Nonexp control,22531.568
0,23,14,0,0,1,0,33658.066,26599.078,Nonexp control,22531.568
0,27,17,0,0,1,0,18261.289,28815.668,Nonexp control,22594.266
